date,Q_sim_m3s,Q_sim_mm,P_mm,PET_mm,ET_mm,Q_obs_m3s
2004-06-16,0.28185894392289657,0.6088153188734566,0.0,3.252,0.0,1.117
2004-06-17,0.2774875761470352,0.5993731644775959,0.0,3.252,0.0,1.095
2004-06-18,0.2730708702857199,0.5898330798171549,0.0,3.252,0.0,1.073
2004-06-19,0.26862424347076086,0.5802283658968435,0.762,3.252,0.762,1.054
2004-06-20,0.26416112317808965,0.5705880260646736,1.016,3.252,1.016,1.036
2004-06-21,0.2596931671849531,0.5609372411194988,0.0,3.252,0.0,1.015
2004-06-22,0.25523048581843133,0.5512978493678117,0.0,3.252,0.0,0.995
2004-06-23,0.25078183461129505,0.5416887627603972,0.0,3.252,0.0,0.975
2004-06-24,0.24635478020094534,0.5321263252340419,0.0,3.252,0.0,0.955
2004-06-25,0.2419558445020003,0.5226246241243206,0.0,3.252,0.0,0.936
2004-06-26,0.23759063087011467,0.5131957626794477,1.778,3.252,1.778,0.921
2004-06-27,0.5564754408151604,1.2019869521607465,4.318,3.252,2.088087423159553,0.91
2004-06-28,0.39904810486115233,0.8619439065000889,0.0,3.252,0.15366244139338825,0.892
2004-06-29,0.2830649632334818,0.6114203205843206,0.0,3.252,0.0,0.874
2004-06-30,0.23940555674632744,0.5171160025720672,0.25,3.252,0.25,0.857
2004-07-01,1.7305394343425446,3.737965178179897,9.14,3.252,1.9929689819583711,0.853
2004-07-02,4.614939508471862,9.968269338299223,17.52,3.252,2.090853162651519,0.872
2004-07-03,7.378827185808798,15.938266721347002,23.11,3.252,2.2204137194344455,1.785
2004-07-04,3.514027689742584,7.59029980984398,0.5,3.252,0.5,0.903
2004-07-05,1.2529964231697734,2.7064722740467104,0.0,3.252,0.0,0.885
2004-07-06,9.356556487148072,20.210162012239838,37.84,3.252,2.2618881858144864,7.013
2004-07-07,6.930443375890025,14.969757691922455,11.68,3.252,2.4226329646691935,2.843
2004-07-08,2.8034804486735725,6.055517769134918,1.77,3.252,1.77,0.974
2004-07-09,3.3841270116931224,7.3097143452571425,13.2,3.252,2.4708830420916637,3.33
2004-07-10,1.675776917709244,3.619678142251967,0.0,3.252,0.0,0.998
2004-07-11,0.7008148490061901,1.5137600738533705,2.79,3.252,2.523631292797933,1.001
2004-07-12,3.519953330832485,7.603099194598166,16.0,3.252,2.4880647356262036,4.03
2004-07-13,1.9164886075657375,4.139615392341993,1.27,3.252,1.27,1.035
2004-07-14,0.9488055375494152,2.0494199611067367,4.06,3.252,2.543180828813739,1.047
2004-07-15,1.129552619384566,2.4398336578706625,5.84,3.252,2.5635625055676887,1.071
2004-07-16,0.6918450097780093,1.4943852211205002,3.3,3.252,2.6017335156637897,1.075
2004-07-17,0.40050190908886474,0.8650841236319479,0.0,3.252,0.28752908289788737,1.053
2004-07-18,6.831508313622102,14.756057957423742,29.21,3.252,2.5192720932982877,7.795
2004-07-19,3.661693457128331,7.909257867397196,2.21,3.252,2.21,1.094
2004-07-20,7.96391231904291,17.202050609132687,29.54,3.252,2.6078578231519596,10.452
2004-07-21,8.535083097704964,18.43577949104272,21.84,3.252,2.750595383681415,8.892
2004-07-22,3.8140440822932598,8.238335217753441,0.25,3.252,0.25,1.157
2004-07-23,2.4608105142916776,5.315350710870024,8.38,3.252,2.8167953727405965,2.056
2004-07-24,1.1249893820409824,2.429977065208522,0.0,3.252,0.0,1.175
2004-07-25,0.5303928306352184,1.1456485141720716,3.04,3.252,2.827637931034646,1.178
2004-07-26,0.34101222167891204,0.73658639882645,0.0,3.252,0.11469396344564098,1.155
2004-07-27,0.9480365637076732,2.0477589776085745,6.35,3.252,2.7191068813003194,1.181
2004-07-28,0.6271796810862278,1.3547081111462522,3.04,3.252,2.772151402082255,1.181
2004-07-29,0.3903316578311195,0.8431163809152182,0.25,3.252,0.39040070480921063,1.16
2004-07-30,0.3035681839649657,0.6557072773643259,1.01,3.252,1.01,1.143
2004-07-31,0.27766682932912506,0.5997603513509101,0.0,3.252,0.0,1.121
2004-08-01,0.2690499013474266,0.5811477869104414,0.0,3.252,0.0,1.098
2004-08-02,0.2644446723247414,0.5712004922214413,0.0,3.252,0.0,1.076
2004-08-03,0.2605915954078796,0.56287784608102,0.254,3.252,0.254,1.056
2004-08-04,0.2568018950756542,0.5546920933634131,0.0,3.252,0.0,1.035
2004-08-05,1.237607126481219,2.673231393199433,7.366,3.252,2.350003544990469,1.047
2004-08-06,0.7636154112293174,1.6494092882553257,0.0,3.252,0.0,1.026
2004-08-07,0.4167824579176725,0.9002501091021726,0.0,3.252,0.0,1.005
2004-08-08,0.29127663001050186,0.6291575208226841,0.0,3.252,0.0,0.985
2004-08-09,0.25467805176700126,0.5501045918167227,0.0,3.252,0.0,0.966
2004-08-10,0.24331894236965182,0.525568915518448,0.0,3.252,0.0,0.946
2004-08-11,0.23793619825258255,0.5139421882255784,0.0,3.252,0.0,0.927
2004-08-12,0.2337968336505999,0.5050011606852958,0.0,3.252,0.0,0.909
2004-08-13,0.22988230143270935,0.49654577109465214,0.0,3.252,0.0,0.891
2004-08-14,0.22599947913318394,0.4881588749276773,0.0,3.252,0.0,0.873
2004-08-15,0.22212104949109768,0.47978146690077106,0.0,3.252,0.0,0.855
2004-08-16,0.2182495975672238,0.4714191307452034,0.413,3.252,0.41300000000000003,0.839
2004-08-17,4.947112855953479,10.685763768859516,21.68,3.252,1.9168022979705988,0.862
2004-08-18,3.130254466991521,6.761349648701684,4.804,3.252,2.0601647435438655,0.863
2004-08-19,5.651891945759273,12.20808660284003,20.59,3.252,2.113299962075283,1.732
2004-08-20,5.449660328378457,11.771266309297467,13.97,3.252,2.250012071343313,1.764
2004-08-21,2.417614692983769,5.222047736844941,0.0,3.252,0.0,0.937
2004-08-22,0.8864060646140588,1.914637099566367,0.0,3.252,0.0,0.919
2004-08-23,0.3944780031956945,0.8520724869027,0.0,3.252,0.0,0.9
2004-08-24,0.27509112381478756,0.5941968274399412,2.54,3.252,2.2184666453173403,0.896
2004-08-25,0.40039905244386287,0.8648619532787437,3.556,3.252,2.192132215034823,0.896
2004-08-26,1.4124817135403638,3.0509605012471854,7.366,3.252,2.2110791811544934,0.915
2004-08-27,1.1687083901471562,2.5244101227178577,4.572,3.252,2.2752202510333697,0.922
2004-08-28,1.4416654841535677,3.113997445771706,6.604,3.252,2.3181159852666795,0.939
2004-08-29,0.7861926428211431,1.698176108493669,2.676,3.252,2.381173979889298,0.935
2004-08-30,2.4001161602451355,5.184250906129493,11.29,3.252,2.350082633448515,0.977
2004-08-31,1.3173236415250835,2.84541906569418,2.032,3.252,2.032,0.97
2004-09-01,0.5857484499983698,1.265216651996479,0.0,3.252,0.0,0.951
2004-09-02,0.3285611544291764,0.7096920935670209,0.254,3.252,0.254,0.933
2004-09-03,6.097240375276088,13.170039210596348,26.31,3.252,2.2929954078548906,4.332
2004-09-04,5.011959787819197,10.825833141689463,10.51,3.252,2.4370987771880657,1.67
2004-09-05,2.13073219057741,4.602381531647205,0.254,3.252,0.254,1.005
2004-09-06,0.9664746697987564,2.087585286765314,4.064,3.252,2.4788458887730003,1.014
2004-09-07,0.4723278925273564,1.0202282478590898,2.286,3.252,2.502509522199422,1.01
2004-09-08,0.926285904633243,2.0007775540078048,5.842,3.252,2.4404317789017385,1.029
2004-09-09,1.5343626318893284,3.314223284880949,7.366,3.252,2.4933822188375863,1.057
2004-09-10,2.2803894683768697,4.925641251694039,9.398,3.252,2.56419096757723,1.1
2004-09-11,1.1851597526021116,2.5599450656205613,0.508,3.252,0.508,1.082
2004-09-12,0.5496688158444151,1.1872846422239365,2.794,3.252,2.5937656209882456,1.079
2004-09-13,1.3552526163232446,2.927345651258208,7.62,3.252,2.552771878820349,1.106
2004-09-14,8.51330043564991,18.388728941003805,33.78,3.252,2.6194863754173574,9.104
2004-09-15,4.97148225397569,10.73840166858749,5.842,3.252,2.767953816127791,1.18
2004-09-16,1.8933155714213323,4.089561634270078,3.048,3.252,2.812503872895017,1.184
2004-09-17,0.7103441714152429,1.5343434102569247,1.016,3.252,1.1416114793158607,1.169
2004-09-18,0.3732585896460483,0.8062385536354643,0.508,3.252,0.508,1.149
2004-09-19,2.9752319056861807,6.4265009162821505,14.47,3.252,2.64908486774633,3.423
2004-09-20,10.935892066489664,23.621526863617675,39.87,3.252,2.756442901638913,14.277
2004-09-21,5.539910267078728,11.96620617689005,0.0,3.252,0.0,1.207
2004-09-22,5.046329886404738,10.900072554634232,16.25,3.252,2.8491749234121726,6.129
2004-09-23,5.315623490083681,11.481746738580751,16.0,3.252,2.9581059700994534,6.149
2004-09-24,2.4679106959822636,5.33068710332169,3.302,3.252,3.063795874156641,1.294
2004-09-25,1.2671349058100945,2.737011396549804,5.08,3.252,3.0161409600124243,1.317
2004-09-26,3.5121247482657223,7.586189456253959,15.49,3.252,3.0365337293176387,5.314
2004-09-27,6.873881547719285,14.847584143073657,23.87,3.252,3.13047285743999,9.577
2004-09-28,3.450264503960858,7.452571328555454,4.064,3.252,3.252,1.407
2004-09-29,3.27567239637289,7.075452376165444,11.93,3.252,3.2321350872758456,4.034
2004-09-30,1.5914711250832445,3.4375776301798084,0.508,3.252,0.508,1.419
2004-10-01,0.703373528723812,1.519286822043434,0.0,3.252,0.0,1.39
2004-10-02,0.41075510264397214,0.8872310217109798,0.508,3.252,0.508,1.367
2004-10-03,3.4876852213387495,7.5334000780917,16.76,3.252,3.1010318948858564,4.808
2004-10-04,1.9544944630535779,4.221708040195728,0.508,3.252,0.508,1.38
2004-10-05,0.8443014670756573,1.8236911688834199,1.016,3.252,1.016,1.361
2004-10-06,0.44826180757093087,0.9682455043532107,0.508,3.252,0.508,1.338
2004-10-07,0.33865195103286166,0.7314882142309811,0.0,3.252,0.0,1.311
2004-10-08,1.7687515871027757,3.8205034281419956,9.906,3.252,2.949950843364951,1.382
2004-10-09,1.0622081744976855,2.2943696569150003,0.508,3.252,0.508,1.325
2004-10-10,6.332556550597831,13.678322149291313,26.77,3.252,2.9656653038902343,6.838
2004-10-11,3.3712634629241505,7.281929079916166,0.401,3.252,0.4009999999999998,1.34
2004-10-12,1.2938318295742135,2.794676751880301,2.17,3.252,2.17,1.33
2004-10-13,0.5757680342880156,1.2436589540621137,3.418,3.252,2.970146291943021,1.329
2004-10-14,0.36738166931188004,0.7935444057136608,0.0,3.252,0.2128793382729528,1.303
2004-10-15,0.3123082739169622,0.6745858716606383,1.524,3.252,1.524,1.287
2004-10-16,7.261224620490179,15.684245180258786,31.13,3.252,2.805316648224266,8.07
2004-10-17,12.092267141116775,26.11929702481223,35.92,3.252,2.9463367116470414,14.147
2004-10-18,5.82490780404466,12.581800856736464,4.306,3.252,3.0908608263733517,1.382
2004-10-19,9.914200295815947,21.414672638962447,34.54,3.252,3.090509828229594,15.715
2004-10-20,4.850285982131483,10.476617721404002,3.556,3.252,3.2123790203670715,1.43
2004-10-21,1.7418740776314634,3.762448007683961,0.254,3.252,0.4269043230259064,1.404
2004-10-22,0.6761761789831537,1.460540546603612,1.27,3.252,1.27,1.388
2004-10-23,0.5588284324952223,1.20706941418968,4.602,3.252,3.0302742740436863,1.403
2004-10-24,2.747904991689598,5.935474782049531,13.17,3.252,3.0429625767622923,4.048
2004-10-25,4.803228885003659,10.374974391607902,17.15,3.252,3.1201817087793797,6.052
2004-10-26,4.70960286672878,10.172742192134162,13.57,3.252,3.225919436035508,4.758
2004-10-27,13.040594102452184,28.16768326129672,46.48,3.252,3.252,20.724
2004-10-28,10.030624967791821,21.666149930430336,18.28,3.252,3.252,8.977
2004-10-29,14.193922535843251,30.658872677421417,43.43,3.252,3.252,22.879
2004-10-30,12.87805572648026,27.81660036919736,28.7,3.252,3.252,15.361
2004-10-31,5.538062319739925,11.962214610638238,1.524,3.252,1.524,1.627
2004-11-01,2.971545759281505,6.4185388400480505,8.636,3.252,3.252,3.137
2004-11-02,4.740526340988884,10.23953689653599,18.03,3.252,3.252,7.902
2004-11-03,2.4149646089126273,5.216323555251275,1.778,3.252,1.778,1.675
2004-11-04,1.0162680197426335,2.1951389226440883,3.556,3.252,3.252,1.677
2004-11-05,0.5322554376402931,1.1496717453030334,1.778,3.252,1.934277264619645,1.66
2004-11-06,3.729640869183699,8.056024277436789,17.59,3.252,3.252,6.267
2004-11-07,5.06720578621399,10.94516449822222,16.18,3.252,3.252,6.104
2004-11-08,7.029774319381217,15.184312529863426,22.35,3.252,3.252,9.361
2004-11-09,3.385287536914672,7.312221079735692,0.508,3.252,0.508,1.722
2004-11-10,1.3055032285436758,2.8198869736543397,3.302,3.252,3.252,1.719
2004-11-11,1.446225764673053,3.1238476516937945,7.62,3.252,3.252,2.0
2004-11-12,0.861035000353311,1.8598356007631518,1.016,3.252,1.016,1.723
2004-11-13,0.6943872306308686,1.499876418162676,4.83,3.252,3.252,1.729
2004-11-14,0.49806689277484517,1.0758244883936654,0.758,3.252,1.0870260851155584,1.701
2004-11-15,0.40572205714636167,0.8763596434361411,0.508,3.252,0.508,1.671
2004-11-16,0.37392129660143747,0.8076700006591051,1.778,3.252,1.778,1.65
2004-11-17,3.217643634910395,6.950110251406453,15.74,3.252,3.252,3.78
2004-11-18,9.776399015385582,21.11702187323286,35.28,3.252,3.252,11.987
2004-11-19,6.730595675983146,14.538086660123597,11.45,3.252,3.252,4.273
2004-11-20,2.7467855037703024,5.933056688143853,0.0,3.252,0.0,1.707
2004-11-21,1.0418086269128957,2.2503066341318547,0.0,3.252,0.0,1.673
2004-11-22,0.5288348901296884,1.142283362680127,0.0,3.252,0.0,1.64
2004-11-23,5.108975003630343,11.035386007841542,22.93,3.252,3.252,7.65
2004-11-24,3.7496803944214445,8.099309651950321,8.054,3.252,3.252,2.192
2004-11-25,3.1539064861172528,6.812438010013266,10.41,3.252,3.252,3.229
2004-11-26,1.5159128498057597,3.274371755580441,0.254,3.252,0.254,1.7
2004-11-27,0.7111743092965455,1.536136508080538,1.27,3.252,1.27,1.677
2004-11-28,0.45205124179826633,0.9764306822842552,0.0,3.252,0.0,1.644
2004-11-29,1.3943024936823456,3.0116933863538664,8.382,3.252,3.252,1.673
2004-11-30,0.8918154912537215,1.9263214611080381,0.254,3.252,0.254,1.641
2004-12-01,2.935330493959974,6.340313866953544,13.97,3.252,3.252,3.368
2004-12-02,1.6532336968820756,3.5709847852652836,0.254,3.252,0.254,1.641
2004-12-03,0.7747153973598885,1.6733852582973592,0.0,3.252,0.0,1.608
2004-12-04,0.46390668494366505,1.0020384394783166,0.254,3.252,0.254,1.578
2004-12-05,0.37697123883003725,0.8142578758728805,0.254,3.252,0.254,1.548
2004-12-06,0.35320748962757886,0.7629281775955703,0.0,3.252,0.0,1.517
2004-12-07,0.344366770598633,0.7438322244930473,0.254,3.252,0.254,1.488
2004-12-08,1.2954004329069753,2.7980649350790667,8.128,3.252,3.227973163705718,1.499
2004-12-09,2.9785105342479525,6.433582753975577,12.95,3.252,3.252,1.781
2004-12-10,1.6208093350630572,3.5009481637362034,3.556,3.252,3.252,1.524
2004-12-11,0.7446125713169458,1.6083631540446028,3.048,3.252,3.204277264619645,1.512
2004-12-12,0.4391311830315312,0.9485233553481073,0.0,3.252,0.0,1.482
2004-12-13,0.3542060534049395,0.7650850753546693,0.254,3.252,0.254,1.454
2004-12-14,2.5111037563200633,5.423984113651337,12.95,3.252,3.113859574483084,1.539
2004-12-15,1.458219022471022,3.149753088537407,1.778,3.252,1.778,1.47
2004-12-16,0.6910626790338452,1.4926953867131056,0.0,3.252,0.0,1.44
2004-12-17,0.41570483293777205,0.8979224391455876,0.0,3.252,0.0,1.412
2004-12-18,0.33788795872232613,0.7298379908402245,0.0,3.252,0.0,1.383
2004-12-19,0.31623039194114283,0.6830576465928685,1.016,3.252,1.016,1.36
2004-12-20,0.3079257561392887,0.6651196332608635,0.0,3.252,0.0,1.333
2004-12-21,0.3024310891635645,0.6532511525932992,0.0,3.252,0.0,1.306
2004-12-22,0.2974607209904153,0.6425151573392971,0.0,3.252,0.0,1.28
2004-12-23,0.2925695327691822,0.6319501907814336,0.0,3.252,0.0,1.255
2004-12-24,3.7532009427746233,8.106914036393187,17.52,3.252,2.6551010853088823,1.282
2004-12-25,2.086378495080356,4.506577549373569,0.0,3.252,0.0,1.256
2004-12-26,0.8695638142993586,1.8782578388866145,0.0,3.252,0.0,1.231
2004-12-27,0.434332831363041,0.9381589157441685,0.0,3.252,0.0,1.206
2004-12-28,0.31337157309899716,0.6768825978938339,1.016,3.252,1.016,1.186
2004-12-29,0.28188179610754377,0.6088646795922944,0.0,3.252,0.0,1.162
2004-12-30,0.2717491671115419,0.5869782009609305,0.0,3.252,0.0,1.139
2004-12-31,0.26617197039548157,0.5749314560542402,0.0,3.252,0.0,1.116
2005-01-01,0.2614903820416687,0.5648192252100043,0.0,3.252,0.0,1.094
2005-01-02,0.2569784515303478,0.5550734553055513,0.0,3.252,0.0,1.072
2005-01-03,0.2525073033170581,0.5454157751648455,1.27,3.252,1.27,1.053
2005-01-04,0.5306314398331803,1.1461639100396694,4.318,3.252,2.2439126117936343,1.041
2005-01-05,0.49958732560916025,1.0791086233157858,3.302,3.252,2.283785547845872,1.027
2005-01-06,0.34732029327472574,0.7502118334734076,0.0,3.252,0.35210855460802537,1.007
2005-01-07,0.27180928012023486,0.5871080450597074,0.0,3.252,0.0,0.987
2005-01-08,0.24546190143848717,0.5301977071071323,1.016,3.252,1.016,0.969
2005-01-09,0.23584540128953937,0.509426066785405,0.508,3.252,0.508,0.95
2005-01-10,2.413339261759024,5.2128128053994915,11.93,3.252,2.0837429815591553,0.951
2005-01-11,1.41831744985154,3.0635656916793264,3.048,3.252,2.194073774605269,0.94
2005-01-12,0.6265282762120605,1.3533010766180507,0.0,3.252,0.3193361737835678,0.921
2005-01-13,0.33344423379941324,0.7202395450067327,1.524,3.252,1.524,0.906
2005-01-14,3.1423436449508464,6.787462273093829,14.72,3.252,2.087701231103473,0.921
2005-01-15,3.0018158929104355,6.483922328686541,8.392,3.252,2.208782663358568,0.932
2005-01-16,2.374888680725798,5.129759550367724,7.366,3.252,2.2959281195786234,0.942
2005-01-17,1.1571220422872366,2.4993836113404306,3.302,3.252,2.3723678124616834,0.938
2005-01-18,0.5226379979798594,1.1288980756364964,0.0,3.252,0.3308864513263359,0.919
2005-01-19,2.63105787845525,5.683085017463339,12.7,3.252,2.307014395864438,0.951
2005-01-20,1.4608123892013978,3.155354760675019,1.778,3.252,1.778,0.941
2005-01-21,0.6343249401362683,1.3701418706943393,0.0,3.252,0.0,0.922
2005-01-22,0.3408942326837617,0.7363315425969252,0.0,3.252,0.0,0.904
2005-01-23,0.25974400986690466,0.5610470613125141,0.0,3.252,0.0,0.886
2005-01-24,0.2387083658528736,0.515610070242207,0.0,3.252,0.0,0.868
2005-01-25,0.2318886017732541,0.5008793798302288,0.0,3.252,0.0,0.851
2005-01-26,0.22800478448777686,0.4924903344935981,0.0,3.252,0.0,0.834
2005-01-27,0.22461847279610522,0.4851759012395873,0.0,3.252,0.0,0.817
2005-01-28,0.8610703907612077,1.8599120440442087,5.588,3.252,2.0364560568411947,0.815
2005-01-29,0.5530179356288041,1.1945187409582168,0.0,3.252,0.0,0.799
2005-01-30,0.3273276703785789,0.7070277680177304,0.0,3.252,0.0,0.783
2005-01-31,0.2451706781016349,0.5295686646995313,1.27,3.252,1.27,0.77
2005-02-01,0.22063827819772727,0.4765786809070909,0.0,3.252,0.0,0.755
2005-02-02,0.21243758008738428,0.45886517298875007,0.508,3.252,0.508,0.741
2005-02-03,0.20808586351750427,0.4494654651978093,0.0,3.252,0.0,0.726
2005-02-04,0.20452308418378204,0.4417698618369692,0.0,3.252,0.0,0.712
2005-02-05,0.20109534342850557,0.4343659418055721,0.0,3.252,0.0,0.697
2005-02-06,0.19768199238253756,0.42699310354628117,0.0,3.252,0.0,0.683
2005-02-07,0.1942686740517535,0.41962033595178744,0.0,3.252,0.0,0.67
2005-02-08,0.19085968278730384,0.4122569148205763,0.0,3.252,0.0,0.656
2005-02-09,0.18746151776644657,0.40491687837552454,0.254,3.252,0.254,0.643
2005-02-10,0.9796291547309371,2.115998974218824,5.842,3.252,1.6212650486914522,0.636
2005-02-11,0.5969982817036609,1.2895162884799076,0.254,3.252,0.254,0.624
2005-02-12,0.31700428065896624,0.6847292462233672,0.254,3.252,0.254,0.612
2005-02-13,0.215709433152629,0.46593237560967854,0.0,3.252,0.0,0.599
2005-02-14,0.18620569751155738,0.402204306624964,0.0,3.252,0.0,0.587
2005-02-15,0.6945052655079725,1.5001313734972208,4.572,3.252,1.560196262780111,0.579
2005-02-16,0.44430642019061645,0.9597018676117315,1.524,3.252,1.524,0.569
2005-02-17,0.4082708928369725,0.8818651285278605,3.048,3.252,1.5922182672381817,0.561
2005-02-18,2.018858205971681,4.3607337248988305,9.398,3.252,1.6293434525401436,0.56
2005-02-19,1.1130116540121502,2.4041051726662443,0.0,3.252,0.0,0.549
2005-02-20,2.125691436451464,4.591493502735163,9.398,3.252,1.685033031989574,0.552
2005-02-21,1.113459369457391,2.4050722380279645,0.762,3.252,0.762,0.542
2005-02-22,0.4768132666353035,1.0299166559322555,0.0,3.252,0.0,0.531
2005-02-23,0.2567789495817175,0.5546425310965098,0.0,3.252,0.0,0.521
2005-02-24,0.19658676756116103,0.4246274179321078,0.0,3.252,0.0,0.51
2005-02-25,0.1810010398459827,0.3909622460673226,0.0,3.252,0.0,0.5
2005-02-26,0.17587203950148841,0.37988360532321497,0.0,3.252,0.0,0.49
2005-02-27,0.17288525142931868,0.37343214308732836,0.0,3.252,0.0,0.48
2005-02-28,0.17025615285440643,0.36775329016551794,0.0,3.252,0.0,0.471
2005-03-01,0.1676435313731501,0.3621100277660042,0.0,3.252,0.0,0.461
2005-03-02,1.9917439592962536,4.302166952079908,9.906,3.252,1.4725478735155295,0.461
2005-03-03,1.1522828721175642,2.4889310037739385,2.285,3.252,1.5881128082945477,0.455
2005-03-04,0.4946380642235482,1.0684182187228644,0.0,3.252,0.28719810157118597,0.446
2005-03-05,0.2530339705868814,0.5465533764676638,0.0,3.252,0.0,0.437
2005-03-06,0.1850026375032435,0.39960569700700593,0.0,3.252,0.0,0.428
2005-03-07,2.3766615633237143,5.133588976779222,11.43,3.252,1.4786210702407636,0.431
2005-03-08,2.916990599948996,6.300699695889831,9.144,3.252,1.6013623132600416,0.439
2005-03-09,1.3748501852321482,2.9696764001014397,0.508,3.252,0.508,0.432
2005-03-10,0.8375002095797521,1.809000452692265,3.81,3.252,1.6725693858864457,0.432
2005-03-11,0.42115603183941497,0.9096970287731363,0.0,3.252,0.18877537365583086,0.423
2005-03-12,0.24508396742041313,0.5293813696280923,0.0,3.252,0.0,0.414
2005-03-13,0.19056773578706654,0.4116263093000637,0.0,3.252,0.0,0.406
2005-03-14,0.1754686568297538,0.37901229875226816,0.0,3.252,0.0,0.398
2005-03-15,3.4235475075436126,7.394862616294203,15.61,3.252,1.571397577458936,0.415
2005-03-16,2.7273615457270832,5.8911009387705,6.227,3.252,1.7071685371519014,0.424
2005-03-17,9.564804033754383,20.65997671290947,35.56,3.252,1.7899109101295527,2.867
2005-03-18,8.040545064101888,17.367577338460077,15.84,3.252,1.9577560845504973,2.836
2005-03-19,17.730917014625966,38.29878075159209,58.66,3.252,2.085423462158971,20.955
2005-03-20,8.631016707227001,18.64299608761032,2.956,3.252,2.2683284364965512,0.613
2005-03-21,2.878270463601106,6.217064201378388,0.0,3.252,0.2849642892318891,0.6
2005-03-22,0.8968761617053901,1.9372525092836428,0.0,3.252,0.0,0.588
2005-03-23,1.8972511702849777,4.098062527815552,9.398,3.252,2.151834957184529,2.06
2005-03-24,1.041869853763626,2.250438884129432,0.0,3.252,0.0,0.628
2005-03-25,0.480834339854984,1.0386021740867655,1.016,3.252,1.016,0.625
2005-03-26,0.28640293659459626,0.618630343044328,2.286,3.252,2.1533241323943004,0.632
2005-03-27,0.2317434983656814,0.5005659564698718,0.508,3.252,0.5828357626317715,0.623
2005-03-28,0.21718210980474287,0.4691133571782445,0.508,3.252,0.508,0.614
2005-03-29,0.21228566925576248,0.458537045592447,0.508,3.252,0.508,0.606
2005-03-30,0.20936010736846544,0.4522178319158854,0.254,3.252,0.254,0.595
2005-03-31,5.833741601373118,12.600881858965934,25.14,3.252,1.9386735322933666,5.084
2005-04-01,9.764521347690522,21.091366111011528,29.15,3.252,2.088253700244127,9.233
2005-04-02,4.785693912907456,10.337098851880103,3.861,3.252,2.241233974615688,0.723
2005-04-03,1.6762268675560288,3.620650033921022,0.508,3.252,0.8308982766603901,0.713
2005-04-04,0.597497697841743,1.2905950273381648,1.27,3.252,1.27,0.71
2005-04-05,0.3061234486974725,0.6612266491865406,0.0,3.252,0.0,0.696
2005-04-06,0.2368656152260294,0.5116297288882234,0.508,3.252,0.508,0.685
2005-04-07,0.22040378695963964,0.4760721798328216,0.254,3.252,0.254,0.674
2005-04-08,0.2150947662681072,0.4646046951391115,1.778,3.252,1.778,0.672
2005-04-09,0.22002126003762626,0.4752459216812727,2.286,3.252,1.9816378927166896,0.673
2005-04-10,3.0507417566503876,6.589602194364837,14.22,3.252,1.9589283229466476,1.777
2005-04-11,8.13795858988771,17.577990554157452,28.44,3.252,2.0735965738395925,7.349
2005-04-12,4.0444425559311075,8.735995920811192,0.0,3.252,0.0,0.758
2005-04-13,4.107268418055661,8.871699783000228,13.97,3.252,2.178797446870369,3.412
2005-04-14,1.9235551095833343,4.154879036700002,0.0,3.252,0.0,0.791
2005-04-15,0.7460489187712434,1.6114656645458854,0.0,3.252,0.0,0.775
2005-04-16,0.9587225519046609,2.0708407121140677,5.588,3.252,2.1993705147670646,0.802
2005-04-17,1.0996470149664739,2.375237552327584,5.334,3.252,2.25931652056429,0.826
2005-04-18,0.653439878324936,1.4114301371818616,3.048,3.252,2.313690397251927,0.832
2005-04-19,1.4961947947133845,3.2317807565809105,7.62,3.252,2.3076756965885465,0.869
2005-04-20,0.8547690961987133,1.8463012477892207,0.0,3.252,0.0,0.852
2005-04-21,2.554216333530179,5.5171072804251855,11.93,3.252,2.32311160866467,1.667
2005-04-22,5.306011103620257,11.460983983819755,19.04,3.252,2.4277070896802626,4.619
2005-04-23,5.5686330576061644,12.028247404429315,15.31,3.252,2.5538564085196156,4.144
2005-04-24,3.5961949546465353,7.767781102036516,8.052,3.252,2.666328993107355,1.375
2005-04-25,1.4991555954271978,3.238176086122747,0.254,3.252,0.254,1.017
2005-04-26,7.236979415179564,15.63187553678786,29.71,3.252,2.6814401644159362,9.962
2005-04-27,4.540764464624537,9.808051243589,6.858,3.252,2.8229132949354043,1.26
2005-04-28,3.0829697761691284,6.659214716525319,9.144,3.252,2.878783524627035,2.282
2005-04-29,3.9717674223815473,8.579017632344142,14.47,3.252,2.9536185953054344,4.758
2005-04-30,1.9524116866368015,4.217209243135491,0.0,3.252,0.0,1.164
2005-05-01,8.943351457860167,19.31763914897796,35.81,3.252,2.9910518782232485,13.975
2005-05-02,4.899079485275628,10.582011688195356,5.08,3.252,3.134534661630947,1.235
2005-05-03,1.8265009095780924,3.9452419646886794,0.508,3.252,0.7589519864472916,1.216
2005-05-04,0.701405942096937,1.5150368349293837,0.254,3.252,0.254,1.194
2005-05-05,0.6095432626550675,1.3166134473349458,4.826,3.252,3.013269962549778,1.213
2005-05-06,0.4301446588952703,0.9291124632137839,0.762,3.252,1.0474106475348823,1.195
2005-05-07,5.367825210817039,11.594502455364806,23.87,3.252,2.955214535609864,7.603
2005-05-08,3.0285241725410788,6.54161221268873,4.318,3.252,3.0808914201664037,1.251
2005-05-09,1.2057624187146374,2.604446824423617,0.254,3.252,0.6061488568377005,1.228
2005-05-10,0.5379584144603636,1.1619901752343853,0.0,3.252,0.0,1.204
2005-05-11,0.35201567705220627,0.7603538624327655,0.0,3.252,0.0,1.18
