date,Q_sim_m3s,Q_obs_m3s,P_mm
2001-10-11,1.4036106970635989,0.802,0.0
2001-10-12,1.3856297124173778,0.786,0.0
2001-10-13,1.6485600328804684,0.791,5.334
2001-10-14,1.3835116995693573,0.776,0.254
2001-10-15,14.187637922177299,5.767,43.17
2001-10-16,4.5654590341667625,0.809,0.0
2001-10-17,1.9699113439148177,0.803,1.27
2001-10-18,3.3220895153343193,1.939,11.43
2001-10-19,1.9335900894891451,0.846,1.524
2001-10-20,6.16246994987011,5.352,20.57
2001-10-21,21.999635638187296,20.501,52.83
2001-10-22,7.098886930178338,0.951,2.54
2001-10-23,2.621986525912412,0.935,0.254
2001-10-24,1.840000947017395,0.916,0.0
2001-10-25,6.849549016267734,8.86,22.85
2001-10-26,3.0743412934512495,0.946,0.254
2001-10-27,2.395188338952809,0.966,4.064
2001-10-28,1.954573756304564,0.947,0.0
2001-10-29,19.0813738511285,20.587,53.34
2001-10-30,7.132302397114021,1.014,3.47
2001-10-31,7.99547953200058,8.122,18.37
2001-11-01,4.308457339906804,1.076,3.556
2001-11-02,2.4607059915195935,1.054,0.0
2001-11-03,2.2685963435268293,1.033,0.0
2001-11-04,2.264536617921409,1.012,0.0
2001-11-05,5.633511104397605,5.223,17.52
2001-11-06,3.194655142636118,1.045,1.016
2001-11-07,2.425137003658028,1.024,0.0
2001-11-08,2.334781957750127,1.027,3.047
2001-11-09,2.3196626237044553,1.009,0.254
2001-11-10,2.722185228053534,1.032,6.096
2001-11-11,5.132453480927264,2.883,14.22
2001-11-12,3.320800928181395,1.074,2.54
2001-11-13,2.421498014910256,1.056,0.508
2001-11-14,2.301788236640216,1.035,0.0
2001-11-15,3.7054056374189015,1.281,10.66
2001-11-16,3.1319399347576535,1.087,4.318
2001-11-17,7.243031845493181,4.778,20.32
2001-11-18,3.422383567130774,1.107,0.0
2001-11-19,3.570439127697566,1.144,7.874
2001-11-20,7.240202645217165,5.301,19.3
2001-11-21,3.6443014822164046,1.17,1.016
2001-11-22,2.4570230416827785,1.147,0.0
2001-11-23,2.3101639224759953,1.126,0.254
2001-11-24,2.2826327693935085,1.118,2.032
2001-11-25,2.2650394506603555,1.1,0.762
2001-11-26,3.9404432779700898,1.57,11.68
2001-11-27,2.715825275885964,1.132,1.778
2001-11-28,2.6496282602846075,1.141,4.826
2001-11-29,2.2549628274643623,1.118,0.0
2001-11-30,11.699805193455134,8.398,35.05
2001-12-01,7.10003184665303,2.01,8.89
2001-12-02,3.1887393363089833,1.177,0.0
2001-12-03,2.3574253554924365,1.154,0.0
2001-12-04,2.254297007517102,1.13,0.0
2001-12-05,2.232992190478972,1.113,0.762
2001-12-06,2.2670228129745533,1.117,3.81
2001-12-07,7.990378261116708,6.079,24.63
2001-12-08,3.6132601902623422,1.136,0.0
2001-12-09,4.903773181421585,2.914,12.7
2001-12-10,2.700721169431974,1.154,0.0
2001-12-11,3.4378118495421246,1.364,8.852
2001-12-12,4.270113383169114,1.796,9.689
2001-12-13,2.8420315272498575,1.227,2.032
2001-12-14,2.295295004320506,1.205,0.254
2001-12-15,2.2182086567095176,1.202,3.048
2001-12-16,2.8083967719693232,1.226,7.112
2001-12-17,2.251523475293597,1.204,0.254
2001-12-18,2.1656235940147663,1.179,0.0
2001-12-19,2.1333759473615337,1.156,0.0
2001-12-20,2.105318699178973,1.145,2.286
2001-12-21,4.827961353973434,2.081,15.49
2001-12-22,8.345796356593086,4.613,20.57
2001-12-23,3.6208610599362956,1.205,0.254
2001-12-24,5.89661714870186,3.968,16.25
2001-12-25,4.358402118188846,1.272,6.35
2001-12-26,2.4212516669280832,1.247,0.0
2001-12-27,2.1490557989733166,1.222,0.0
2001-12-28,2.1898927790207234,1.225,4.064
2001-12-29,2.10252614946658,1.201,0.0
2001-12-30,3.08256122142687,1.233,8.89
2001-12-31,2.185008934832058,1.21,0.254
2002-01-01,2.060150245457499,1.185,0.0
2002-01-02,2.025012253968136,1.162,0.0
2002-01-03,1.9983492698721808,1.138,0.0
2002-01-04,1.9708492417643315,1.116,0.0
2002-01-05,5.535040843323122,2.041,18.28
2002-01-06,6.889781503609714,2.632,15.49
2002-01-07,4.629677665093639,1.221,6.604
2002-01-08,2.3613189235674654,1.197,0.0
2002-01-09,2.0029655932432044,1.173,0.0
2002-01-10,1.950106867927577,1.153,0.508
2002-01-11,4.3880300039058975,2.073,14.47
2002-01-12,4.106308946052317,1.222,7.874
2002-01-13,3.7588614327315337,1.248,7.366
2002-01-14,2.164406539330437,1.223,0.0
2002-01-15,1.9585123302804885,1.199,0.0
2002-01-16,1.9221453466106826,1.175,0.0
2002-01-17,1.9027385655846913,1.152,0.254
2002-01-18,1.882598451947852,1.129,0.0
2002-01-19,1.8600879199558922,1.107,0.0
2002-01-20,1.8354206359636398,1.085,0.0
2002-01-21,1.8089715421118147,1.063,0.0
2002-01-22,1.7810835502290063,1.044,0.508
2002-01-23,1.752051952208605,1.023,0.0
2002-01-24,1.7221289748217383,1.002,0.0
2002-01-25,1.6915297912559468,0.99,2.794
2002-01-26,1.6604378957645816,0.971,0.0
2002-01-27,1.6290097121329146,0.951,0.0
2002-01-28,1.597378523558187,0.932,0.0
2002-01-29,1.565657822054113,0.913,0.0
2002-01-30,1.5339441636231697,0.895,0.0
2002-01-31,1.5023196028626098,0.877,0.0
2002-02-01,1.4708537696806199,0.86,0.254
2002-02-02,1.4396056414213607,0.843,0.0
2002-02-03,1.8265302212529357,0.834,5.589
2002-02-04,1.4328597553287183,0.817,0.254
2002-02-05,1.3609677543073344,0.801,0.0
2002-02-06,2.746381547216608,0.799,9.906
2002-02-07,9.516387532258344,0.839,27.94
2002-02-08,7.9686218912418205,1.326,15.49
2002-02-09,2.9627021676902654,0.871,0.508
2002-02-10,2.2272327689067124,0.882,5.081
2002-02-11,1.5107964605857669,0.864,0.0
2002-02-12,7.108463954006124,4.032,24.63
2002-02-13,2.8786063695315565,0.895,0.254
2002-02-14,1.645732236574129,0.881,0.508
2002-02-15,1.5051457172423286,0.863,0.0
2002-02-16,1.4901444165163342,0.846,0.0
2002-02-17,1.4858614649903283,0.829,0.0
2002-02-18,1.4792429106449878,0.816,0.762
2002-02-19,7.682352773119023,3.794,26.16
2002-02-20,3.0125031325885923,0.847,0.0
2002-02-21,6.782370533573465,4.524,20.79
2002-02-22,4.054791048620671,0.919,5.368
2002-02-23,1.9216990061329335,0.901,0.0
2002-02-24,1.6269827397457848,0.883,0.0
2002-02-25,1.71145242371853,0.894,4.318
2002-02-26,1.6067329859837025,0.882,0.762
2002-02-27,1.589975657916971,0.866,0.254
2002-02-28,1.5802224386809278,0.848,0.0
2002-03-01,1.5683575613359686,0.831,0.0
2002-03-02,1.5537782280504178,0.816,0.254
2002-03-03,1.536828866835452,0.8,0.0
2002-03-04,1.517906338081832,0.784,0.0
2002-03-05,1.4973618320699449,0.774,1.524
2002-03-06,1.9378226956918119,0.782,6.35
2002-03-07,1.5131864225963125,0.766,0.0
2002-03-08,1.9589464259256688,0.775,6.604
2002-03-09,1.482574954692446,0.76,0.0
2002-03-10,1.4071757896732842,0.746,0.254
2002-03-11,1.4242270136775055,0.743,3.556
2002-03-12,1.361756091600202,0.736,2.286
2002-03-13,1.5881726920905017,0.738,4.826
2002-03-14,1.343767418695295,0.723,0.0
2002-03-15,7.237170909606294,1.629,24.89
2002-03-16,3.4639735356650276,0.775,3.048
2002-03-17,1.5726955890538192,0.759,0.0
2002-03-18,1.342527357190412,0.75,1.27
2002-03-19,3.398493385915276,0.799,13.08
2002-03-20,3.1603086673738683,0.824,7.234
2002-03-21,2.130840622622468,0.829,3.556
2002-03-22,1.573031113545868,0.829,2.794
2002-03-23,1.3550343000380654,0.812,0.0
2002-03-24,1.3234877396404268,0.799,0.508
2002-03-25,1.311536948788134,0.783,0.0
2002-03-26,1.2996669516441313,0.777,2.286
2002-03-27,4.183033221521607,1.051,15.74
2002-03-28,2.928052597600823,0.838,5.079
2002-03-29,1.4935090461783178,0.822,0.0
2002-03-30,1.3170646346968888,0.805,0.0
2002-03-31,3.0097315160712776,0.846,11.68
2002-04-01,2.510948145730363,0.859,5.334
2002-04-02,1.439579828166285,0.841,0.0
2002-04-03,1.3064284617445916,0.825,0.0
2002-04-04,1.282849989737585,0.808,0.0
2002-04-05,11.156942935680291,5.653,35.81
2002-04-06,4.1096752193612005,0.849,1.27
2002-04-07,3.8200946454511766,1.465,9.906
2002-04-08,2.093996440845266,0.895,2.032
2002-04-09,3.076656522068358,1.424,9.906
2002-04-10,6.81830245073801,5.425,19.81
2002-04-11,2.9632998955202625,0.977,1.153
2002-04-12,6.956971566402308,6.526,21.22
2002-04-13,6.438771471198288,3.917,13.18
2002-04-14,2.944225201325909,1.059,1.524
2002-04-15,1.7903694097285312,1.04,0.254
2002-04-16,5.82690526387383,6.116,20.06
2002-04-17,2.7321617184344937,1.067,0.508
2002-04-18,15.431488540162157,16.414,43.43
2002-04-19,18.386829212891392,18.175,36.45
2002-04-20,10.039591382347137,5.81,13.58
2002-04-21,3.76604495330011,1.169,0.0
2002-04-22,2.5192617857527195,1.175,2.794
2002-04-23,10.298335478941242,12.939,30.47
2002-04-24,5.244092490006786,1.232,3.81
2002-04-25,4.052471603335472,1.333,6.442
2002-04-26,7.224423802780546,7.127,18.45
2002-04-27,3.5915207308087997,1.287,0.254
2002-04-28,2.6214937333809956,1.262,0.0
2002-04-29,2.5767692256209127,1.27,3.81
2002-04-30,2.534239691476086,1.245,0.0
2002-05-01,2.5333460280502877,1.22,0.0
2002-05-02,2.530566658731824,1.195,0.0
2002-05-03,4.979664074726633,2.912,14.47
2002-05-04,2.9643773970947724,1.211,0.0
2002-05-05,2.57143564864938,1.187,0.0
2002-05-06,2.5103870194328293,1.168,0.762
2002-05-07,2.48498933708576,1.145,0.0
2002-05-08,2.693570242957256,1.15,5.08
2002-05-09,2.4641981583591637,1.13,0.508
2002-05-10,2.4112492326330224,1.109,0.254
2002-05-11,2.3772700383891325,1.087,0.0
2002-05-12,2.3438032784064755,1.065,0.0
2002-05-13,2.308969442014728,1.044,0.0
2002-05-14,2.2728258858223764,1.023,0.0
2002-05-15,3.3007686185772718,1.035,9.144
2002-05-16,19.08622899204872,8.153,49.78
2002-05-17,6.528923011885167,1.064,0.762
2002-05-18,3.6160564828259387,1.078,3.81
2002-05-19,8.551718625511882,8.302,23.62
2002-05-20,4.493596244037893,1.126,2.794
2002-05-21,3.7691319534058634,1.162,6.35
2002-05-22,2.5928981241802465,1.148,1.016
2002-05-23,2.408313881964739,1.14,1.778
2002-05-24,10.251119479152928,10.214,30.73
2002-05-25,4.4373045426254,1.161,0.254
2002-05-26,2.685727834692536,1.144,0.762
2002-05-27,5.623580653374989,5.164,16.76
2002-05-28,9.65799706166994,8.336,22.6
2002-05-29,7.0792618585885885,3.207,10.41
2002-05-30,3.54301879901063,1.246,0.508
2002-05-31,3.1026935530798236,1.264,4.678
2002-06-01,27.871512418846514,31.456,69.23
2002-06-02,8.829288808257736,1.295,1.524
2002-06-03,4.084712764673254,1.289,1.778
2002-06-04,6.964415762211552,7.55,17.81
2002-06-05,4.471484555576622,1.336,3.269
2002-06-06,3.9048699875945405,1.363,5.333
2002-06-07,4.0906512432904165,1.476,6.858
2002-06-08,5.489494035717066,3.665,11.68
2002-06-09,15.307043550440897,15.544,36.9
2002-06-10,6.3877568845840695,1.456,1.191
2002-06-11,3.996856536419945,1.455,2.794
2002-06-12,3.223290270329329,1.438,1.27
2002-06-13,3.1374609104694504,1.41,0.0
2002-06-14,3.1249540182667985,1.388,0.762
2002-06-15,3.1136485836556305,1.36,0.0
2002-06-16,3.096111229074192,1.333,0.0
2002-06-17,3.0724749603818626,1.308,0.254
2002-06-18,3.04362960588401,1.282,0.0
2002-06-19,3.0104288418405347,1.256,0.0
2002-06-20,2.9736139193783444,1.231,0.0
2002-06-21,2.9338203833317262,1.206,0.0
2002-06-22,2.8915923662710763,1.182,0.0
2002-06-23,2.8473957855140957,1.159,0.0
2002-06-24,2.80162970492079,1.135,0.0
2002-06-25,2.754636027790118,1.113,0.0
2002-06-26,2.706707757257787,1.09,0.0
2002-06-27,2.658096036547218,1.069,0.0
2002-06-28,3.385312028366754,1.069,7.87
2002-06-29,2.6604384238760543,1.048,0.0
2002-06-30,2.5331320519562808,1.027,0.0
2002-07-01,2.47685665267468,1.007,0.0
2002-07-02,2.4287788713333476,0.987,0.25
2002-07-03,2.381527910467071,0.971,1.77
2002-07-04,2.544564443641077,0.963,4.94
2002-07-05,8.429936424337066,1.006,25.02
2002-07-06,4.0626887798570905,0.992,1.27
2002-07-07,2.4800532175242798,0.973,0.0
2002-07-08,2.26684297543478,0.953,0.0
2002-07-09,2.215019511517845,0.934,0.0
2002-07-10,2.180491941287286,0.915,0.0
2002-07-11,2.1464147466474444,0.897,0.0
2002-07-12,2.111109936379883,0.879,0.0
2002-07-13,2.0746642340358177,0.862,0.0
2002-07-14,2.0373326635118643,0.845,0.25
2002-07-15,2.2031284040638526,0.84,4.9
2002-07-16,2.39535812347278,0.836,5.22
2002-07-17,6.259870665047067,0.873,19.07
2002-07-18,3.5617314525368604,0.869,3.04
2002-07-19,13.814580320627224,6.096,37.84
2002-07-20,7.724683884759308,1.778,9.65
2002-07-21,3.1557402515756787,0.943,0.0
2002-07-22,2.9819371557760994,0.976,6.6
2002-07-23,7.454202609564239,6.132,21.33
2002-07-24,4.297425891856864,1.037,4.06
2002-07-25,2.3686138441785194,1.016,0.0
2002-07-26,2.1351960524954396,0.996,0.0
2002-07-27,2.1071658828941873,0.976,0.0
2002-07-28,2.098045839468912,0.956,0.0
2002-07-29,2.0864361662579394,0.94,0.5
2002-07-30,2.0705558198192078,0.923,0.25
2002-07-31,2.050856486136325,0.905,0.0
2002-08-01,2.027959141363277,0.886,0.0
2002-08-02,2.0024216069259784,0.874,1.016
2002-08-03,1.9747230477258388,0.856,0.0
2002-08-04,3.070184361505709,0.878,9.397
2002-08-05,2.0595309944462348,0.86,0.0
2002-08-06,1.9143402971655632,0.843,0.0
2002-08-07,1.871328105405356,0.826,0.0
2002-08-08,2.9645913148505336,0.844,9.398
2002-08-09,1.9531697537721007,0.827,0.0
2002-08-10,1.807903052541111,0.81,0.0
2002-08-11,1.765139406871455,0.794,0.0
2002-08-12,1.7337457524932929,0.778,0.0
2002-08-13,1.7030275582400154,0.763,0.0
2002-08-14,1.67188446309568,0.748,0.0
2002-08-15,1.6403374510823003,0.733,0.0
2002-08-16,1.608518874877432,0.718,0.0
2002-08-17,1.576554923686508,0.704,0.0
2002-08-18,1.544554391295617,0.69,0.0
2002-08-19,1.5126097458321694,0.676,0.0
2002-08-20,1.4807993155749672,0.662,0.0
2002-08-21,1.4491893053883331,0.649,0.0
2002-08-22,1.7005050411128166,0.642,4.826
2002-08-23,1.424234121889844,0.63,0.254
2002-08-24,1.3655671841662622,0.617,0.0
2002-08-25,1.7431389311194807,0.611,5.348
2002-08-26,3.8415978625379847,0.618,12.68
2002-08-27,3.632048677386029,0.626,8.382
2002-08-28,2.872661062412054,0.632,6.096
2002-08-29,1.5634214383707707,0.622,1.016
2002-08-30,1.4238769091226107,0.621,3.556
2002-08-31,3.2515319563019554,0.646,11.87
2002-09-01,4.928132139210931,0.689,13.77
2002-09-02,2.0501161169536406,0.675,0.0
2002-09-03,1.4010791023358493,0.667,1.016
2002-09-04,1.3208367571701098,0.653,0.0
2002-09-05,1.3053931735437796,0.641,0.254
2002-09-06,1.2949793088070243,0.629,0.254
2002-09-07,1.282903166016831,0.617,0.0
2002-09-08,1.2687557763528725,0.604,0.0
2002-09-09,8.08951362813222,1.486,27.43
2002-09-10,3.0798691917529886,0.646,0.508
2002-09-11,1.5052606757175588,0.634,0.0
2002-09-12,1.316575430396637,0.621,0.0
2002-09-13,1.2902203868468134,0.611,0.508
2002-09-14,1.82055793877732,0.626,6.603
2002-09-15,1.3406067584028152,0.621,1.524
2002-09-16,1.2742429404805111,0.616,1.778
2002-09-17,1.3184592792520646,0.618,3.596
2002-09-18,1.507424543425971,0.625,4.532
2002-09-19,1.2613537217131259,0.614,0.508
2002-09-20,1.2183099085064317,0.602,0.0
2002-09-21,1.1983601447571246,0.59,0.0
2002-09-22,1.2835453553574925,0.59,3.556
2002-09-23,1.1755162343843795,0.583,1.27
2002-09-24,11.24544092587371,3.169,35.75
2002-09-25,5.7849111641998405,0.675,7.428
2002-09-26,2.118077595984106,0.663,0.254
2002-09-27,8.356578576320238,6.559,27.17
2002-09-28,3.0328454671587712,0.7,0.0
2002-09-29,1.5276145384007052,0.686,0.0
2002-09-30,1.3629525486266867,0.672,0.0
2002-10-01,1.3527290195650492,0.663,0.508
2002-10-02,1.3559332157174828,0.649,0.0
2002-10-03,1.3564797108017124,0.636,0.0
2002-10-04,1.3532283493313464,0.642,3.257
2002-10-05,2.543778037891602,0.682,9.697
2002-10-06,3.002078799913689,0.717,8.128
2002-10-07,1.5543392477146298,0.703,0.0
2002-10-08,1.3745045780436465,0.697,1.523
2002-10-09,1.3458433138912027,0.683,0.0
2002-10-10,1.699274085505858,0.7,5.842
2002-10-11,1.367992088061573,0.686,0.0
2002-10-12,1.3167879639087574,0.672,0.0
2002-10-13,1.2974363759354293,0.669,2.286
2002-10-14,1.5153862558646907,0.676,4.826
2002-10-15,1.294030486365703,0.663,0.0
2002-10-16,4.505367125190533,0.941,16.78
2002-10-17,2.3144240425459417,0.711,2.01
2002-10-18,1.5558075017019057,0.711,2.794
2002-10-19,5.690538173068748,2.678,20.06
2002-10-20,3.5217108251403584,0.782,5.334
2002-10-21,2.027027125229472,0.785,2.794
2002-10-22,3.123509204444572,0.952,10.33
2002-10-23,6.133381706932177,3.811,17.81
2002-10-24,6.849241727649172,3.991,15.79
2002-10-25,3.370626022188493,0.938,3.302
2002-10-26,1.6904041218236303,0.923,0.508
2002-10-27,11.254058857013764,11.402,35.55
2002-10-28,15.625408100429096,14.679,33.49
2002-10-29,8.518846650173526,4.302,11.71
2002-10-30,3.545065975348682,1.056,1.778
2002-10-31,2.4125944137803477,1.071,3.556
2002-11-01,2.653831557912884,1.11,6.35
2002-11-02,2.6501732462489653,1.137,5.334
2002-11-03,3.415659815674402,1.814,8.636
2002-11-04,2.1359919133490304,1.157,0.254
2002-11-05,1.9875710235132968,1.16,3.048
2002-11-06,9.891053887859055,10.167,30.85
2002-11-07,15.745091266143898,14.746,34.17
2002-11-08,5.460376517841859,1.219,0.254
2002-11-09,2.690010135559276,1.202,0.762
2002-11-10,2.269926727492341,1.178,0.0
2002-11-11,2.2385563097989176,1.155,0.0
2002-11-12,4.703131007947499,3.997,14.47
2002-11-13,2.917901307788757,1.183,1.27
2002-11-14,2.814865311596679,1.202,5.08
2002-11-15,2.3504227633096253,1.178,0.0
2002-11-16,2.2909909814182545,1.154,0.0
2002-11-17,3.0521009416063802,1.186,7.874
2002-11-18,2.360671104529744,1.162,0.0
2002-11-19,2.264112579784102,1.139,0.0
2002-11-20,2.235221703604421,1.116,0.0
2002-11-21,2.211488071516285,1.093,0.0
2002-11-22,2.1859244876970036,1.072,0.0
2002-11-23,2.1581168672166076,1.051,0.254
2002-11-24,2.128377115688944,1.03,0.0
2002-11-25,2.097052275628076,1.01,0.0
2002-11-26,2.064449374825108,0.995,1.524
2002-11-27,2.030832837502328,0.978,0.762
2002-11-28,1.9964296312451135,0.959,0.0
2002-11-29,1.9614345337865289,0.939,0.0
2002-11-30,1.9260147285502134,0.921,0.0
2002-12-01,1.890313736524817,0.902,0.0
2002-12-02,1.8544547723056397,0.884,0.0
2002-12-03,1.8185436087304545,0.872,2.286
2002-12-04,1.8640101885603575,0.863,4.064
2002-12-05,1.9001333454612022,0.855,4.064
2002-12-06,1.9908302224043444,0.849,4.572
2002-12-07,1.7181313824363227,0.834,0.762
2002-12-08,1.7728017737944073,0.828,4.318
2002-12-09,1.6368046949028476,0.812,0.0
2002-12-10,1.5926406710710477,0.796,0.254
2002-12-11,1.5594164325579465,0.78,0.0
2002-12-12,1.5275327915225665,0.764,0.0
2002-12-13,3.0692365022127768,0.769,10.92
2002-12-14,8.000480761905528,0.814,23.11
2002-12-15,5.889756355781589,0.848,10.41
2002-12-16,15.627932097475847,8.363,39.37
2002-12-17,5.91644710961401,0.908,3.302
2002-12-18,2.413809974600519,0.894,0.508
2002-12-19,1.7625455092306885,0.876,0.0
2002-12-20,1.700104844211423,0.859,0.0
2002-12-21,1.7011396855784728,0.841,0.0
2002-12-22,1.7038756818762448,0.825,0.0
2002-12-23,1.7018499676178331,0.821,2.032
2002-12-24,1.6950813926989894,0.804,0.0
2002-12-25,1.6842477615934437,0.788,0.0
2002-12-26,1.6700063585164207,0.782,2.032
2002-12-27,1.6529273489754235,0.767,0.0
2002-12-28,1.6334983246317276,0.751,0.0
2002-12-29,1.6121354950672535,0.736,0.0
2002-12-30,1.5891940880652855,0.722,0.0
2002-12-31,1.564977305826952,0.707,0.0
2003-01-01,1.5397439609480352,0.693,0.0
2003-01-02,1.5137149786223265,0.688,3.048
2003-01-03,1.4870789333077392,0.674,0.0
2003-01-04,1.4599967640420164,0.661,0.0
2003-01-05,1.4326057911284313,0.648,0.0
2003-01-06,1.405023138541926,0.635,0.0
2003-01-07,1.3773486507761046,0.622,0.0
2003-01-08,1.3496673795632752,0.609,0.0
2003-01-09,1.3220517046037026,0.597,0.0
2003-01-10,1.2945631428377202,0.585,0.0
2003-01-11,1.267253892631444,0.574,0.0
2003-01-12,1.240168152307572,0.562,0.0
2003-01-13,1.213343246553678,0.551,0.0
2003-01-14,8.479390411902525,0.568,28.19
2003-01-15,3.072385602634841,0.557,0.254
2003-01-16,1.4342591887722331,0.547,0.254
2003-01-17,1.2335839595471223,0.536,0.0
2003-01-18,1.202245911121234,0.525,0.0
2003-01-19,1.1889496893861566,0.515,0.0
2003-01-20,1.1759741982505152,0.504,0.0
2003-01-21,1.161525149325224,0.494,0.0
2003-01-22,1.1456655422989903,0.484,0.0
2003-01-23,1.1286392674070167,0.475,0.0
2003-01-24,1.1106766251658293,0.465,0.0
2003-01-25,1.0919762630580583,0.456,0.0
2003-01-26,1.0727074465012043,0.447,0.0
2003-01-27,1.0530141030360622,0.438,0.0
2003-01-28,1.033018517424612,0.429,0.0
2003-01-29,1.0128245076473055,0.421,0.0
2003-01-30,0.9925201328253737,0.412,0.0
2003-01-31,0.9721799998488906,0.404,0.0
2003-02-01,0.951867228285778,0.396,0.0
2003-02-02,0.9316351245569966,0.388,0.0
2003-02-03,0.911528608766307,0.38,0.0
2003-02-04,0.8915854310798644,0.373,0.0
2003-02-05,2.023230012320635,0.368,7.874
2003-02-06,3.073571991209639,0.367,9.255
2003-02-07,3.451895374231265,0.371,9.287
2003-02-08,2.989597454745035,0.376,7.366
2003-02-09,1.2190559892519173,0.369,0.0
2003-02-10,1.0917153672958018,0.368,3.302
2003-02-11,0.9240899558481215,0.362,0.508
2003-02-12,3.013901199768465,0.378,12.19
2003-02-13,1.3922300711461237,0.372,0.762
2003-02-14,7.583237072447541,0.63,25.65
2003-02-15,2.590044609700903,0.421,0.0
2003-02-16,10.090083853899612,4.707,31.26
2003-02-17,3.6103726703588177,0.477,1.243
2003-02-18,14.059961604187002,11.798,39.62
2003-02-19,4.371962192673695,0.521,0.0
2003-02-20,1.6579713903038003,0.511,0.0
2003-02-21,1.3577147159490672,0.5,0.0
2003-02-22,1.3511727773859852,0.49,0.0
2003-02-23,1.4531045230628887,0.512,4.064
2003-02-24,5.236132977829561,4.341,18.62
2003-02-25,5.328296920915367,2.431,11.85
2003-02-26,2.346602240703003,0.611,0.508
2003-02-27,1.605739700361149,0.599,0.0
2003-02-28,1.5305686200492035,0.587,0.0
2003-03-01,1.5291598421992305,0.575,0.0
2003-03-02,1.5315825724051146,0.574,1.524
2003-03-03,1.5302379614597392,0.562,0.0
2003-03-04,1.5248737952570712,0.551,0.0
2003-03-05,1.5160213933597675,0.54,0.0
2003-03-06,1.5042243533765975,0.529,0.0
2003-03-07,1.4899582594049454,0.519,0.0
2003-03-08,1.4736312854369127,0.508,0.0
2003-03-09,1.4555929589130927,0.498,0.0
2003-03-10,1.4361426082219944,0.494,1.778
2003-03-11,1.41553667319624,0.485,0.254
2003-03-12,1.396324969420159,0.486,3.302
2003-03-13,1.372074131074419,0.479,0.762
2003-03-14,3.7907024892450707,0.512,14.22
2003-03-15,2.3968666827066443,0.515,3.302
2003-03-16,3.5163680954448355,0.55,10.92
2003-03-17,1.7133392890210037,0.54,0.254
2003-03-18,1.4677413148129668,0.545,3.556
2003-03-19,3.860979451793594,0.598,14.22
2003-03-20,4.544544020594746,0.65,11.43
2003-03-21,2.0022019186324016,0.638,0.254
2003-03-22,1.4387158862872584,0.627,0.254
2003-03-23,1.3695285211291033,0.617,0.508
2003-03-24,1.356167315998849,0.605,0.0
2003-03-25,1.3466993526995223,0.593,0.0
2003-03-26,1.335367298338127,0.582,0.254
2003-03-27,1.3218722663455986,0.57,0.0
2003-03-28,1.546626636848876,0.577,4.953
2003-03-29,1.3215333899825183,0.573,1.905
2003-03-30,1.2796705377926447,0.563,0.508
2003-03-31,1.258657916015014,0.552,0.0
2003-04-01,1.2392714368095554,0.541,0.0
2003-04-02,1.2193872073747596,0.53,0.0
2003-04-03,1.1989017998005194,0.519,0.0
2003-04-04,1.1779315383152087,0.509,0.0
2003-04-05,1.1566002275724518,0.499,0.0
2003-04-06,1.1446397529917522,0.494,2.54
2003-04-07,1.1146923586070145,0.484,0.254
2003-04-08,20.43191340008519,2.59,57.15
2003-04-09,6.626138844511573,0.556,3.048
2003-04-10,3.0956502693682024,0.584,4.572
2003-04-11,4.863616511046892,3.546,14.73
2003-04-12,10.97110620392944,10.152,28.85
2003-04-13,6.112670360750189,1.818,8.486
2003-04-14,7.553308341015449,6.696,18.54
2003-04-15,2.922489417868821,0.773,0.0
2003-04-16,1.7845900086428643,0.774,1.778
2003-04-17,1.6439116530885731,0.766,0.762
2003-04-18,2.48323856287762,0.987,8.128
2003-04-19,1.8481689237316754,0.813,1.778
2003-04-20,9.44947348347952,9.445,29.97
2003-04-21,5.273410221487062,0.903,6.095
2003-04-22,5.447839395056915,3.556,12.44
2003-04-23,3.759043830165226,0.982,5.504
2003-04-24,3.2440222293194165,1.019,6.18
2003-04-25,2.258011702779177,1.017,2.032
2003-04-26,3.1637968424288205,1.567,8.89
2003-04-27,2.382375482561619,1.061,2.54
2003-04-28,6.4336339908155,5.815,19.81
2003-04-29,3.015689798350809,1.082,0.0
2003-04-30,2.2555399268182565,1.084,2.794
2003-05-01,6.227173131591289,5.675,19.55
2003-05-02,5.500712310705724,2.351,9.906
2003-05-03,3.0019503015956435,1.158,1.524
2003-05-04,2.2391971214291133,1.152,2.032
2003-05-05,2.167198588734033,1.158,3.556
2003-05-06,2.112604056329882,1.136,0.254
2003-05-07,7.004694259307403,5.922,22.35
2003-05-08,4.7878684944612795,1.208,6.262
2003-05-09,3.307650421456204,1.218,4.152
2003-05-10,2.3065092754924916,1.204,1.27
2003-05-11,2.163846209815893,1.182,0.254
2003-05-12,3.6387456009029426,1.87,10.92
2003-05-13,2.318283737821642,1.198,0.0
2003-05-14,2.1484068712461535,1.189,2.032
2003-05-15,2.1138468601276093,1.165,0.0
2003-05-16,2.092291223028774,1.142,0.0
2003-05-17,17.337282166884616,11.888,49.02
2003-05-18,7.005949687710006,1.202,4.064
2003-05-19,2.989425043912174,1.178,0.0
2003-05-20,17.076046411666695,20.01,46.98
2003-05-21,5.891458162552364,1.195,0.0
2003-05-22,5.932406543292115,5.167,13.2
2003-05-23,4.4789110140479025,1.419,6.35
2003-05-24,6.969096617093775,6.717,17.01
2003-05-25,19.826748349536196,21.834,46.22
2003-05-26,6.686948663372918,1.325,0.0
